id_0|producto_1|precio_de_venta_2|0_3|cantidad_4|costo_compra_5|provedor_6|grupo_7|multiusos_8|cantidad_productos_por_paquete_9|
1405|frijol negro 1kg|34|7501052420318|0|31|la sierra|1°producto||1|
1406|la sierra frijoles refritos lata 580gr|20|7501052420431|0|12.6|la sierra|1°producto||1|
1407|frijol pinto 1kg|36|7501052420479|0|33.5|la sierra|1°producto||1|
1408|frijoles-bayos refritos color 400g|13|7501052421186|0|10.8|casa vargas|1°producto||1|
1409|la sierra frijoles peruanos 430gr|13|7501052421254|0|10.8|la sierra|1°producto||1|
1410|bayos refritos con chorizo la sierra|18|7501052421391|0|0|casa vargas|1||1|
1411|frijol ref.negro 440g|16|7501052424026|0|0|marinela|1||1|
1412|frijoles la sierra bayos lata 440gr|16|7501052424033|0|12.5|casa vargas|1°producto||1|
1413|frijol negro entero la sierra|18.5|7501052424606|0|14|casa vargas|1||1|
1414|frijol bayo entero 616g|18.5|7501052424613|0|10.5|casa vargas|1°producto||1|
1415|la sierra frijoles charros lata310gr|18|7501052424620|0|15.3|la sierra|1°producto||1|
1416|aderezo cesar 237ml|27.5|7501052470016|0|0|sabormex|1°producto||1|
1417|aderezo italiano 237ml|27.5|7501052470030|0|0|sabormex|1°producto||1|
1418|aderezo mil islas|25|7501052470061|0|0|casa vargas|1||1|
1419|aderezo ranch 237g|28|7501052470085|0|22.5|sabormex|1°producto||1|
1420|ensalada de verduras 410gr|17|7501052471075|0|13.2|casa vargas|1°producto||1|
1421|catsup|17|7501052472102|0|13|sabormex|1°producto||1|
1422|catsup 220g|13|7501052472195|0|9|clemente|1°producto||1|
1423|salsa catsup 454g|21|7501052472256|0|0|sabormex|1°producto||1|
1424|catsup 3kg|81|7501052472300|0|0|sabormex|1°producto||1|
1425|habaneros molidos 220g|28|7501052473437|0|22|sabormex|1||1|
1426|mermelada fresa 270gr|25.5|7501052474069|0|23.4|clemente|1°producto||1|
1427|mermelada chabacano 270gr|27|7501052474144|0|23.4|clemente|1°producto||1|
1428|mermelada zarzamora 270gr|27|7501052474236|0|23.4|clemente|1°producto||1|
1429|mermelada frambuesa 270gr|27|7501052474335|0|23.4|clemente|1°producto||1|
1430|vinagre blanco 500ml|12|7501052475004|0|8.5|avicola sanmiguel santana|1°producto||1|
1431|vinagre blanco 1L|16|7501052475011|0|11.54|avicola sanmiguel santana|1°producto||1|
1432|vinagre manzana 500ml|17|7501052475202|0|0|sabormex|1°producto||1|
1433|rajas jalapeños escabeche 220g|13|7501052476001|0|9.5|sabormex|1||1|
1434|rajas en escabeche 380g|16|7501052476018|0|11|la sierra|1°producto||1|
1435|chiles jalapeños 220g|16|7501052476209|0|0|sabormex|1°producto||1|
1436|jalapeños en escabeche 380g|16|7501052476216|0|11|la sierra|1°producto||4|
1437|chipotles clemente 220g|20|7501052476308|0|16|sabormex|1°producto||1|
1438|mitades de durazno 820gr|49|7501052477107|0|33.3|sabormex|1°producto||1|
1439|trozitos de durazno 425gr|25|7501052477121|0|21.6|clemente|1°producto||1|
1440|piña almibar 800gr|49.5|7501052477206|0|40.5|sabormex|1°producto||1|
1441|piña en trozos clemente jacks|49.5|7501052477213|0|40.5|casa vargas|1||1|
1442|guacamole clemente 205g|14|7501052486406|0|10|la sierra|1°producto||1|
1443|guacamole sabor limon 205g|8|7501052486413|0|10|la sierra|1°producto||1|
1444|guacamole serrano 205g|14|7501052486420|0|10|la sierra|1°producto||1|
1445|viña durazno 330ml|26|7501053670101|0|19.5|bonafont gatorade|1°producto||1|
1446|viña real durazno|94|7501053670309|0|77|bonafont gatorade|1||1|
1447|viña real durazno|19|7501053670507|0|17.50|viña|1°producto||1|
1448|viña real kiwi|19|7501053670545|0|17.5|viña|1°producto||1|
1449|viña real fresa sandia|19|7501053670569|0|1.04|viña|1°producto||1|
1450|viña mango mar 330ml|26|7501053670859|0|20.7|bonafont gatorade|1°producto||24|
1451|viña fresa sandia 330ml|26|7501053670866|0|20.7|bonafont gatorade|1°producto||1|
1452|viña real fr san 355 ml|18|7501053672051|0|15|casa vargas|1||1|
1453|viña real drzno|20|7501053673034|0|15|casa vargas|1||1|
1454|viña durazno400ml|25|7501053673065|0|15|casa vargas|1||1|
1455|sangria 330ml|26|7501053673102|0|20.7|bonafont gatorade|1°producto||1|
1456|viña real 2L sangria|94|7501053673300|0|77|dicorsa|1||1|
1457|viña real 330ml|26|7501053674109|0|20.7|marinela|1||1|
1458|viña real piña colada 2L|94|7501053674307|0|77|dicorsa|1||1|
1459|viña de mora 330ml|26|7501053675106|0|0|bonafont gatorade|1||1|
1460|viña blue berry 2.6L|94|7501053675304|0|78|bonafont gatorade|1°producto||1|
1461|viña mango maracuya 2.6L|83|7501053675311|0|78|bonafont gatorade|1°producto||1|
1462|viña fresa sandia 2.6L|93|7501053675328|0|78|bonafont gatorade|1°producto||1|
1463|viña real pepino-limon 400ml|28|7501053676035|0|22.7|bonafont gatorade|1||12|
1464|viña pepino limon|23|7501053676042|0|19.5|bonafont gatorade|1°producto||1|
1465|viña real mango 330ml|26|7501053676066|0|0|bonafont gatorade|1||1|
1466|viña real tamarindo 330ml|26|7501053677773|0|20.7|bonafont gatorade|1||12|
1467|coca-cola menos azucar lata 355ml|14|7501055300075|0|11.7|coca cola|1°producto||1|
1468|coca retornable 1.25Lts|21|7501055300952|0|17.69|coca cola|1°producto||8|
1469|coca vidrio 500ml desechable|11|7501055302086|0|0|coca cola|1°producto||12|
1470|fanta piña 2lt|24|7501055302277|0|0|coca cola|1°producto||1|
1471|coca-cola 1lt|23|7501055302451|0|19.46|coca cola|1°producto||12|
1472|coca-cola 2lt|32|7501055302925|0|27|coca cola|1°producto||9|
1473|fanta naranja 600ml|14|7501055303779|0|9.9|coca cola|1°producto||1|
1474|fresca 600ml|13|7501055303786|0|12.42|coca cola|1°producto||12|
1475|manzana lift 600ml|14|7501055303793|0|10|coca cola|1°producto||12|
1476|fanta2l|24|7501055303878|0|0|coca cola|1||1|
1477|fresca 2lt|24|7501055303885|0|0|coca cola|1°producto||1|
1478|coca 2l|31|7501055304004|0|27.75|coca cola|1||8|
1479|delawer ponch 600ml|13|7501055304653|0|0|coca cola|1°producto||1|
1480|delawr|25|7501055304691|0|0|marinela|1||1|
1481|ciel 1.5l|15|7501055304721|0|10.75|coca cola|1||6|
1482|coca-cola 3lt|46|7501055304745|0|39.88|coca cola|1°producto||8|
1483|fanta mandarina  3L|32|7501055304790|0|0|coca cola|1°producto||1|
1484|sprite 3L|34|7501055304806|0|0|coca cola|1||8|
1485|fresca 3lt|31|7501055304813|0|0|coca cola|1°producto||1|
1486|fanta fresa 600ml|14|7501055305230|0|12.42|coca cola|1°producto||1|
1487|coca cola 2.5 lt.|34|7501055305247|0|0|coca cola|1°producto||8|
1488|sprite 600ml|14|7501055305629|0|0|coca cola|1||12|
1489|ciel mineralizada 600ml|14|7501055308248|0|9.9|coca cola|1°producto||1|
1490|coca-cola retornable 2.5lt|30|7501055310227|0|24.81|coca cola|1°producto||8|
1491|ciel 5Lt|25.718|7501055310487|0|23.38|pomada labiual|1||1|
1492|fanta fresa 3lt|33|7501055310586|0|0|coca cola|1°producto||1|
1493|power 500ml|20|7501055310777|0|0|coca cola|1||1|
1494|ciel 1l|13|7501055310883|0|9.16|coca cola|1||6|
1495|ciel 10Lt|34.1|7501055313006|0|31|coca cola|1||1|
1496|coca cola 1.75|28|7501055313532|0|0|coca cola|1||1|
1497|fanta uva 3lt|33|7501055317462|0|24.3|coca cola|1°producto||1|
1498|powerade 1lt|27|7501055317653|0|21.42|coca cola|1||1|
1499|FUSTEA 600ML|13|7501055317875|0|11|coca cola|1||12|
1500|fanta tuti-fruti 2lt|24|7501055318513|0|18.9|coca cola|1°producto||1|
1501|fresca sin azucar|25|7501055320158|0|20|coca cola|1||6|
1502|coca cola sin azucar 600ml|15|7501055320639|0|12|coca cola|1||1|
1503|ciel sifon 1.75|24|7501055321919|0|0|coca cola|1||1|
1504|coca 400ml|12|7501055328345|0|10.54|coca cola|1°producto||12|
1505|valle frut citrico|26|7501055330461|0|20|coca cola|1||4|
1506|DEL VALLE 600ML|13|7501055330683|0|0|coca cola|1||1|
1507|del vallefrut 3lt|32|7501055330812|0|0|coca cola|1°producto||4|
1508|del valle mango 1lt|24|7501055333844|0|19.92|coca cola|1°producto||6|
1509|del valle durazno 1lt|24|7501055333851|0|19.92|coca cola|1°producto||6|
1510|del valle manzana 1lt|22|7501055333868|0|18.9|del valle|1°producto||1|
1511|coca 2.5l|37|7501055335060|0|0|marinela|1||1|
1512|munded 600|15|7501055339983|0|0|coca cola|1°producto||12|
1513|sidral mundet 2lt|24|7501055340002|0|21.6|coca cola|1°producto||1|
1514|coca sin azucar  500ml|11|7501055340088|0|0|coca cola|1°producto||1|
1515|sidral mundet 3lt|34|7501055340422|0|24.3|coca cola|1°producto||4|
1516|valle frut naranja 355ml|9|7501055342198|0|0|coca cola|1||12|
1517|valle frut guayaba 2l|26|7501055342730|0|22|coca cola|1||4|
1518|ciel 1.2l|13|7501055343355|0|0|vendedor x|1||1|
1519|fustea moras|14|7501055343690|0|0|coca cola|1||1|
1520|COCA 250ML SIN AZUCAR|9|7501055349234|0|0|coca cola|1||1|
1521|naranja y nada 2l|25|7501055351244|0|20|coca cola|1||1|
1522|coca 250ml|9|7501055355310|0|8|coca cola|1°producto||12|
1523|fuzetea 600ml|15|7501055358885|0|0|coca cola|1||1|
1524|fuzetea te verde 600ml|14|7501055358892|0|11.7|coca cola|1°producto||1|
1525|coca lata 355mll|16|7501055361540|0|11.7|coca cola|1°producto||12|
1526|coca cola 600ml + 25%gratis|16|7501055363384|0|0|coca cola|1||1|
1527|mundet mnzn-drzn 2L|26|7501055364077|0|0|coca cola|1°producto||1|
1528|coca retor 2.5l|29|7501055368570|0|26|coca cola|1||8|
1529|mundet|26|7501055370757|0|0|marinela|1||1|
1530|leche santa clara 1lt|25|7501055373437|0|21.5|coca cola|1||6|
1531|fuste 2l|25|7501055374427|0|16.88|coca cola|1||8|
1532|munded fresa 2Lt|25|7501055376681|0|16.88|coca cola|1||1|
1533|coca cola 200 ml|2.5|7501055379095|0|0|nestle|1||1|
1534|yoli 355ml|8|7501055399758|0|7|marinela|1||1|
1535|leche alpura clasica|27|7501055900039|0|22.5|lacteos tlaxcala|1°producto||6|
1536|alpura semi 1lt|25|7501055900046|0|21.6|alpura|1°producto||1|
1537|leche alpura vaqui choco 1l|27|7501055900060|0|21.5|alpura|1°producto||3|
1538|leche alpura vaqui fresa 1l|27|7501055900077|0|21.5|alpura|1°producto||1|
1539|leche alpura vaqui vainilla 1l|27|7501055900084|0|21.5|alpura|1°producto||1|
1540|alpura yogur de fresa 1L|31|7501055900206|0|0|alpura|1°producto||1|
1541|ALPURA YOGUOR NATURAL 900ML|31|7501055900237|0|0|alpura|1°producto||1|
1542|alpura light 1L|28|7501055900800|0|0|casa vargas|1||1|
1543|alpura deslactosada 1lt|28|7501055901425|0|22.6|victor|1°producto||1|
1544|alpura frutal 1l|31|7501055903788|0|0|marinela|1||1|
1545|frutal durazno 1lt|31|7501055903795|0|0|alpura|1°producto||1|
1546|frutal fresa 225ml|11|7501055905836|0|0|alpura|1°producto||1|
1547|crema|17|7501055909520|0|14.9|lacteos tlaxcala|1°producto||3|
1548|crema 450g|36|7501055909537|0|29.9|alpura|1°producto||1|
1549|leche vaquita chocolate 250ml|11|7501055909575|0|8.1|alpura|1°producto||1|
1550|leche vaquita fresa 250ml|11|7501055909582|0|7.8|alpura|1°producto||15|
1551|leche vaquita vainilla 250ml|11|7501055909599|0|7.8|alpura|1°producto||1|
1552|lechita alpura natural|9|7501055909797|0|6.5|casa vargas|1||12|
1553|lechita alp0ura chocolate|11|7501055911301|0|9|alpura|1||3|
1554|alpura fresa 190ml|8|7501055911318|0|5|bodega aurrera|1||1|
1555|alpura vainilla 473ml|8|7501055911325|0|5|bodega aurrera|1||1|
1556|yoghurt fresa 125gr|7.5|7501055912391|0|4.3|lacteos tlaxcala|1||1|
1557|yougurt 125g|7.5|7501055912414|0|5|alpura|1°producto||1|
1558|yoghurt de manzana 125g|7.5|7501055912438|0|5|alpura|1°producto||1|
1559|yogurt mango 125g|7.5|7501055912452|0|5|alpura|1°producto||1|
1560|yogur alpura piñacoco 125g|7|7501055912513|0|5|alpura|1°producto||1|
1561|yogurt guayaba 125gr|7.5|7501055912537|0|0|alpura|1||1|
1562|yogur alpura bebible 220g|11|7501055914814|0|7.6|alpura|1||1|
1563|alpura manzana220g|11|7501055914821|0|0|alpura|1||1|
1564|alpura durazno220g|11|7501055914838|0|0|alpura|1||1|
1565|yogur alpura bebible fresa|11|7501055914845|0|7.6|alpura|1||1|
1566|alpura mango220g|11|7501055914852|0|0|alpura|1||1|
1567|vaquita chocolate|10|7501055915668|0|8|alpura|1||1|
1568||10|7501055915682|0|0|marinela|1||1|
1569|vaquita vainilla|10|7501055915705|0|0|alpura|1||12|
1570|cremas ponds 50g|24|7501056325442|0|19.16|guna|1°producto||1|
1571|paleta bubaloo fresa|6|7501056900151|0|4.5|mondelez|1°producto||20|
1572|paleta bubaloo mora 16.6g|6|7501056900168|0|0|mondelez|1°producto||1|
1573|paleta bubbaloo pi-k fuego 20.5g|6|7501056903190|0|0|mondelez|1°producto||1|
1574|leche carnation nestle 360gr|20|7501058611062|0|18|nestle|1°producto||1|
1575|coffe mate 34g|8|7501058611383|0|0|Nestle|1°producto||1|
1576|nutri rindes 460g|53|7501058611420|0|0|nestle|1°producto||1|
1577|leche nesquik choco 330ml|14|7501058611857|0|0|nestle|1||1|
1578|gerber junior manzana 110gr|12|7501058614322|0|9.9|nestle|1°producto||1|
1579|la lechera choco-avellana 325g|34|7501058615305|0|28.22|nestle|1||1|
1580|corn flakes 180g|30|7501058617439|0|0|marinela|1||1|
1581|carlos 5 sin azucar|10|7501058617736|0|0|nestle|1||1|
1582|lechera bote 387g|27|7501058617873|0|21.53|casa vargas|1°producto||1|
1583|nesquik 200g|23|7501058618597|0|0|nestle|1||1|
1584|lechera sobre 190g|16.5|7501058618696|0|0|Nestle|1°producto||1|
1585|nescafe cafe de olla 170g|65.802|7501058618917|0|59.82|nestle|1||1|
1586|nescafe cafe de olla 170g|65.802|7501058618917|0|59.82|nestle|1||1|
1587|nescafe cafe de olla 46g|21|7501058618924|0|17.35|nestle|1||1|
1588|nescafe cafe de olla 46g|21|7501058618924|0|0|lala|1||1|
1589|coffe mate 160g|30|7501058619228|0|23.5|nestle|1||1|
1590|nescafe clasico 120g|73|7501058620101|0|0|Nestle|1°producto||1|
1591|la lechera nestle bolsa 90gr|10|7501058620750|0|11.7|nestle|1°producto||1|
1592|nescafe dulcicrema 63g|11|7501058621757|0|0|Nestle|1°producto||1|
1593|carlos v stick|4|7501058623324|0|1|casa vargas|1°producto||20|
1594|nan 1 360g|145|7501058625182|0|0|nestle|1°producto||1|
1595|nan 2|128|7501058625199|0|0|nestle|1°producto||1|
1596|nesquik 80gr|14|7501058625908|0|11.7|nestle|1°producto||1|
1597|trix 80gr|13|7501058626721|0|10.8|nestle|1°producto||1|
1598|crunch cookis cream|12|7501058626899|0|9.9|no se sabe|1°producto||1|
1599|salsa de soya 140ml|21|7501058628503|0|13.36|nestle|1||1|
1600|salsa inglesa 50ml|19|7501058628664|0|13|nestle|1°producto||1|
1601|nescafe capuchino20g|12|7501058629128|0|0|nescafe|1°producto||1|
1602|nescafe cappuccino 22g|12|7501058629142|0|0|Nestle|1°producto||1|
1603|necafe moka 22g|10|7501058629166|0|0|Nestle|1°producto||1|
1604|nidal bebe 120g|24.5|7501058629708|0|0|nestle|1°producto||1|
1605|fitnes chocolate|9|7501058630179|0|7.2|no se sabe|1°producto||1|
1606|la lechera bolsa 209g|16|7501058631961|0|12.93|nestle|1||10|
1607|cereal cheerios miel 230g|30|7501058637734|0|0|nestle|1°producto||1|
1608|carlos v normal|10|7501058638083|0|5.94|nestle|1°producto||16|
1609|carlos V 34g|14|7501058638113|0|8|nestle|1°producto||15|
1610|nescafe cafe de olla 10g|6|7501058639936|0|0|Nestle|1°producto||1|
1611|cereal cheerios 30g|13|7501058643223|0|0|nestle|1°producto||1|
1612|cereal trix 30g|9|7501058643230|0|5.68|nestle|1||3|
1613|cereal nesquic 30g|9|7501058643247|0|5|nestle|1||1|
1614|cereal 30g|9|7501058643254|0|0|marinela|1||1|
1615|cereal cheerios 30g|8|7501058643261|0|5.68|nestle|1||4|
1616|kitkat snax 32g|15|7501058644121|0|0|kitkac|1°producto||1|
1617|crunch snax 35g|15|7501058644169|0|0|cruch|1°producto||1|
1618|lechera untable|48|7501058646392|0|0|Nestle|1°producto||1|
1619|gerber 95g|11.5|7501058651129|0|0|casa vargas|1||1|
1620|guerber pouch mango|12|7501058651136|0|8.8|casa vargas|1||20|
1621|cereal carlos 5|30|7501058651266|0|23.91|nestle|1||1|
1622|carlos v blanco stick 8gr|3.5|7501058654281|0|1.53|nestle|1||30|
1623|carlos v chocoleche|7|7501058654854|0|3.8|casa vargas|1||1|
1624|Nestle crunch cookies cream 38g|16|7501058655080|0|8|nestle|1||8|
1625|larin cero 19g|16|7501058656247|0|0|Nestle|1°producto||2|
1626|nugget blanca 60ml|16|7501058743107|0|0|ghd|1°producto||1|
1627|nugget negra 60ml|16|7501058743121|0|0|ghd|1°producto||1|
1628|nuguet cafe 60ml|15|7501058743145|0|0|salma|1||1|
1629|pureza vital nestle 1.5l|9|7501059200777|0|7.2|nestle|1°producto||1|
1630|la lechera nestle lata 100gr|12|7501059211209|0|9.9|nestle|1°producto||1|
1631|crunch normal|15|7501059223905|0|9.95|nestle|1°producto||1|
1632|nido kinder 360gr|85|7501059225411|0|70|nestle|1||1|
1633|nido kinder 1 año 144g|23|7501059233072|0|0|Nestle|1°producto||1|
1634|crunch crisp|12|7501059239036|0|9.9|no se sabe|1°producto||1|
1635|la lechera nestle botella 335gr|23|7501059278868|0|19.8|nestle|1°producto||1|
1636|freskas 35g|17|7501059281165|0|10.5|nestle|1||1|
1637|leche nido 120g|21|7501059281943|0|0|nestle|1°producto||1|
1638|nutririnde 240gr|22|7501059282117|0|0|nestle|1||1|
1639|media crema nestle 270g|16.5|7501059287938|0|13.3|nestle|1||1|
1640|chocolate morelia 155gr|19|7501059289239|0|16.2|morelia|1°producto||1|
1641|chocolate crunch 9g|4|7501059289253|0|0|cruch|1°producto||1|
1642|chocolata abue barra|4|7501059292147|0|2.7|nestle|1°producto||30|
1643|nutri rindes120g|16|7501059295193|0|11.8|nestle|1||1|
1644|agüitas nestle manzana 300ml|6|7501059295254|0|4.5|nestle|1°producto||1|
1645|agüitas nestle uva 300ml|6|7501059295315|0|4.5|nestle|1°producto||1|
1646|pureza vital nestle 300ml|6|7501059295551|0|4.5|nestle|1°producto||1|
1647|agüitas nestle fresa 300ml|6|7501059295612|0|4.5|nestle|1°producto||1|
1648|media crema nestle|13|7501059297289|0|10|nestle|1°producto||3|
1649|salsa magui 45ml|19|7501059297586|0|13|nestle|1°producto||1|
1650|carlos v semiamargo 20g|10|7501059299252|0|0|turin|1°producto||16|
1651|larin avellana|16|7501059299429|0|10|nestle|1°producto||1|
1652|larin almen|16|7501059299436|0|10|nestle|1°producto||3|
1653|larin nuez|15|7501059299443|0|10|nestle|1°producto||3|
1654|aceite patrona 1L|42|7501060500019|0|0|casa vargas|1°producto||1|
1655|aceite patrona 500ml|19|7501060500026|0|0|casa vargas|1°producto||1|
1656|patrona 3lt|107|7501060501467|0|0|casa vargas|1°producto||1|
1657|tecate titanium 473ml|21|7501061600749|0|0|indio|1°producto||1|
1658|tecate original 1.2l|39|7501061668930|0|0|indio|1°producto||6|
1659|tecate ligth 1.2L|36|7501061679202|0|1|indio|1°producto||1|
1660|indio 473ml|21|7501061696988|0|0|indio|1°producto||24|
1661|jalapeños 210g la morena|13|7501062700042|0|0|casa vargas|1||1|
1662|rajas jalapeño 210g|14|7501062700141|0|0|casa vargas|1°producto||1|
1663|rajas la morena ch|10|7501062700158|0|7|casa vargas|1||1|
1664|chipotles 120g la morena|14.5|7501062700608|0|0|casa vargas|1°producto||1|
1665|chipotles la morena 380gr|43.5|7501062700615|0|0|casa vargas|1||1|
1666|chipotles 210g|26|7501062700622|0|22.5|la morena|1°producto||1|
1667|chipotles morena ch|13|7501062700639|0|10.75|casa vargas|1||1|
1668|paleta tutsi pop|5|7501063501396|0|3.5|marinela|1||12|
1669|corona mega 1.2L|38|7501064101205|0|28.8|corona|1°producto||12|
1670|coronita extra clara 210mll|13|7501064103100|0|0|corona|1°producto||1|
1671|corona light lata 355ml|17|7501064107153|0|14.4|corona|1°producto||1|
1672|modelo especial lata 355ml|19|7501064112546|0|14.4|corona|1°producto||24|
1673|six barrilito|69|7501064114359|0|60|corona|1||1|
1674|victoria 355ml|16|7501064115400|0|0|corona|1||1|
1675|leon 1.2Lt|37|7501064173202|0|0|corona|1°producto||12|
1676|corona  355ml|17|7501064190711|0|14.4|corona|1°producto||1|
1677|modelo especial laton 473ml|21|7501064191886|0|0|corona|1°producto||24|
1678|victoria botella 1.2L|38|7501064191909|0|28.8|corona|1°producto||12|
1679|corona extra laton 473ml|21|7501064193859|0|16|corona|1°producto||24|
1680|victoria laton 473ml|23|7501064194139|0|19.58|corona|1°producto||24|
1681|victoria 710ml|28|7501064194146|0|0|corona|1||1|
1682|michelob ultra 355ml|20|7501064194504|0|14.6|corona|1||24|
1683|vickychelada 473ml|22|7501064195334|0|0|corona|1°producto||24|
1684|modelo negra lata 355ml|19|7501064196935|0|15.3|corona|1°producto||24|
1685|cerveza michelob ultra 355ml|19|7501064198168|0|16.2|corona|1°producto||1|
1686|modelo especial 1L|41|7501064198519|0|29.5|corona|1||12|
1687|victoria 940ml|31|7501064199110|0|23.25|corona|1°producto||1|
1688|stella artois 330ml|25|7501064199141|0|20.16|corona|1||1|
1689|victoria chamoy lata|22|7501064199769|0|18.9|corona|1°producto||1|
1690|mejoralito 30 tabletas|4|7501064560194|0|0|mejoralito|1°producto||1|
1691|mejoral 500mg|5|7501065030405|0|2.92|rikoza pue|1||12|
1692|ariel jabon 250g|13.5|7501065908841|0|10.35|no se sabe|1°producto||1|
1693|detergente ariel 250g|13|7501065908841|0|0|ariel|1°producto||1|
1694|papel aluminio alu rey|13|7501067283007|0|7|ghs|1°producto||1|
1695|alurey papel aluminio|16|7501067283304|0|12.5|ghd|1||1|
1696|zucaradas 500g|50|7501067732062|0|40.9|casa vargas|1||1|
1697|chocoflakes 500g|45|7501067732086|0|0|casa vargas|1||1|
1698|harina hot cakes 3 estrellas|28|7501069210391|0|0|casa vargas|1||1|
1699|harina de arroz 500g|22.5|7501069210759|0|0|casa vargas|1°producto||1|
1700|harina de arroz 250g|11.5|7501069210766|0|0|tres estrellaz|1°producto||1|
1701|squirt 2lt|26|7501071120077|0|20.6|peñafiel|1°producto||1|
1702|squirt 600ml|13|7501071120183|0|9.9|pepsi|1°producto||1|
1703|squirt 3lt|33|7501071120305|0|0|bonafont gatorade|1°producto||6|
1704|squirt 2.5L|27|7501071120411|0|0|peñafiel|1°producto||1|
1705|arroz verde valle250g|9|7501071301711|0|0|casa vargas|1||1|
1706|frijoles refritos isadora 400g|19.5|7501071308598|0|14.7|guna|1||6|
1707|clorox 500ml|10|7501071900112|0|6.5|salma|1°producto||1|
1708|clorox 1lt|15|7501071900129|0|9.5|salma|1°producto||1|
1709|poett 900ml|17|7501071900280|0|12.5|salma|1||1|
1710|poet 900ml|19|7501071901287|0|0|casa vargas|1||1|
1711|poet 900ml.|19|7501071901355|0|0|casa vargas|1||1|
1712|cloralex quita manchas 500ml|14|7501071902314|0|0|salma|1°producto||1|
1713|poett bosque de bambù|16|7501071903137|0|13.5|salma|1°producto||1|
1714|clorox color|27|7501071903878|0|23.4|salma|1°producto||1|
1715|poet azul 900ml|17|7501071906947|0|0|vendedor x|1°producto||1|
1716|poet primavera 900ml|17|7501071906992|0|0|salma|1°producto||1|
1717||37|7501071907555|0|28|salma|1||2|
1718||21|7501071907562|0|16.5|salma|1||4|
1719|clorox antisplash|19|7501071907661|0|12.5|salma|1||24|
1720|clorox pino 930ml|28|7501071907920|0|22.5|salma|1||1|
1721|clorox floral 930ml|28|7501071907999|0|22.5|salma|1||1|
1722|felix 85g|11|7501072209832|0|0|casa vargas|1||1|
1723|purina carne 100gr|12|7501072210234|0|0|casa vargas|1||1|
1724|dog chow cachorro sobre pollo|12|7501072210258|0|0|casa vargas|1||3|
1725|purina pollo adulto 100gr|12|7501072210289|0|0|casa vargas|1||1|
1726|purina pollo 85gr|10|7501072212658|0|0|victor|1||1|
1727|catchow adul 85g|12|7501072212665|0|0|nestle|1||1|
1728|purina beneful 100gr|12.5|7501072212726|0||casa vargas|9||1|
1729|SOBRE PA PERRO BENEFUL|13|7501072212757|0|10|casa vargas|1||6|
1730|abuelita|13.5|7501073411173|0|0|marinela|1||1|
1731|peñafiel  2Lts|23|7501073800908|0|19.62|peñafiel|1°producto||1|
1732|peñafiel natural 600ml|13|7501073830509|0|11.92|coca cola|1°producto||1|
1733|peñafiel twist|14|7501073831469|0|10|peñafiel|1°producto||12|
1734|peñafiel mandarina 600ml|13|7501073831896|0|0|peñafiel|1||1|
1735|peñafiel fresa 600ml|13|7501073831902|0|0|peñafiel|1||1|
1736|peñafiel manzana 600ml|13|7501073831926|0|0|peñafiel|1||1|
1737|peñafiel sangria 600ml|13|7501073831933|0|0|peñafiel|1||1|
1738|ginger ale schweppers 600ml|13|7501073833722|0|10.8|coca cola|1°producto||1|
1739|schweppes ginger 1L|17|7501073833739|0|0|peñafiel.|1°producto||1|
1740|peña fiel naranjada 600ml|14|7501073839854|0|10|no se sabe|1°producto||6|
1741|peñafiel naranjada 2L|23|7501073839861|0|0|peñafiel|1°producto||4|
1742|peñafiel limonada 600ml|14|7501073839885|0|10|coca cola|1°producto||12|
1743|peñafiel limon 2lt|24|7501073839892|0|0|peñafiel|1°producto||4|
1744|peñafiel sifon 1.75lt|23|7501073840843|0|0|peñafiel|1°producto||1|
1745|peñafiel fresada 600ml|14|7501073841253|0|10|peñafiel|1°producto||6|
1746|peñafiel piñada 600ml|14|7501073841925|0|10|coca cola|1°producto||1|
1747|peñafiel sbor 2L|23|7501073841949|0|18.5|peñafiel|1||1|
1748|peña fiel mangada 600ml|14|7501073842670|0|9.9|coca cola|1°producto||1|
1749|peñafiel mangada  2lt|24|7501073842847|0|0|pepsi|1°producto||1|
1750|peñafiel manzana 2lt|24|7501073843189|0|0|peñafiel|1°producto||1|
1751|schweppes|15|7501073845015|0|11|peñafiel|1||1|
1752|sopa fideo italpasta 200g|7.5|7501079011117|0|0|moderna|1°producto||1|
1753|harina san blas 800g|31|7501079334391|0|0|marinela|1||1|
1754|del fuerte pure de tomate 210gr|8|7501079702817|0|6.3|del fuerte|1°producto||1|
1755|vinagre blanco 1.05lt|15|7501083100029|0|12.6|la costeña|1°producto||1|
1756|vinagre de manzana barrilito 750ml|17|7501083100036|0|14.4|barrilito|1°producto||1|
1757|encendedor tokai|11|7501086106899|0|0|medicamento|1°producto||1|
1758|encendedor tokai G|16|7501086106912|0|0|medicamento|1°producto||1|
1759|encendedor tokai|13|7501086106929|0|10|tokai|1°producto||1|
1760|encendedor tokai colors|10|7501086107087|0|5.2|comercializadora america(ex qala)|1||25|
1761|cepillo oral b|26|7501086494279|0|0|salma|1||1|
1762|epura 2lt|16|7501086800636|0|13.5|epura|1°producto||1|
1763|agua epura 1.5lt|14|7501086801015|0|0|epura|1°producto||12|
1764|agua e pura 1l|12|7501086801046|0|10|epura|1°producto||6|
1765|agua epura 10.1lt|36|7501086801077|0|0|epura|1°producto||1|
1766|agua e pura 330ml|7|7501086801107|0|135|pepsi|1°producto||24|
